DATE;GameID;BlueScore;OrangeScore;GameLength;TeamSize;Mode;IdPlayer;Name;Score;Goals;Assists;Saves;Shots;IsOrange;BoostUsage;SmallBoost;LargeBoost;BoostOverflow;BoostDuringSuperSonic;TimeFullBoost;TimeLowBoost;StolenBoost;AverageBoostLevel;TimeClosestToBall;TimeFurthestFromBall;PossessionTime;TurnoversLoose;TurnoversOnMyHalf;TurnoverOnThierHalf;TurnoversWin;TimeOnGround;TimeLowInAir;TimeHightInAir;TimeInDefendingHalf;TimeInAttackingHalf;TimeInDefendingThird;TimeInNeutralThird;TimeInAttackingThird;TimeBehindBall;TimeInFrontBall;TimeNearWall;TimeInCorner;TimeOnWall;AverageSpeed;TotalHits;TotalSaves;TotalDribbles;TotalAerial;TotalClears;TimeAtSlowSpeed;TimeAtSuperSonic;TimeAtBoostSpeed;TotalCarries;TotalFlick;LongestCarry;TotalCarryTime;FastestCarrySpeed;VarianceBallZVelocity;TotalKickoffs;NumTimeGoToBall;NumTimeFirstTouch;AverageBoostUsed
2024-04-06 15:44:50.2450001;4CFE732C4F025C60D77012B809315BD1;3;5;285.09706111300005;1;UNRANKED_DUELS;b460bb8f9eb;Mynoteet;1028;5;0;3;11;1;2613.526152460462;51;21;572.4166061827958;365.6761848619018;6.001508686270988;41.759588096143645;4;40.15278059050698;57.17345113999295;42.84819699266607;49.350404444623145;16;5;8;12;54.14441283167658;38.23250345986459;2.307527928670051;45.06722587998689;53.86877416499508;30.989424228397056;32.25888764793245;35.687688168652464;74.57396742884397;24.362032616138013;21.34457663626375;4.108762555555455;21.34457663626375;13984.958400522035;76;5;29;3;2;14.173000855657525;14.956037947756903;46.85818299791226;2;0;1.653234296;2.926869699;13609.306948292979;3110676.236855806;8;8;8;14.400875258064517
2024-04-06 15:44:50.2450001;4CFE732C4F025C60D77012B809315BD1;3;5;285.09706111300005;1;UNRANKED_DUELS;2,69515E+18;louis7700;1033;3;0;5;6;0;2367.763194973641;47;19;334.1983064852151;326.04644462998095;9.910832835558676;42.11986539714071;3;40.58730081648561;42.82654886000593;57.15180300733282;43.00604108907427;12;6;5;16;52.88688245693203;39.09708015047559;0.45881087265278514;66.79153292938558;32.1228189829362;47.073390606017874;29.796088977686935;22.044872328616986;68.18516763803143;30.72918427429036;26.517717772978006;0.7052187406460506;26.517717772978006;14384.65424709035;66;6;26;5;4;14.227521662849696;14.739659313550103;50.46027091804286;5;1;4.0881711030000005;12.423522801;14138.403025683814;9259418.16557143;8;7;0;18.375
2024-04-06 15:33:05.1329914;F17E438F4ED38F4C15ED3085BA2E8713;1;1;98.96032333299999;1;UNRANKED_DUELS;b460bb8f9eb;Mynoteet;319;1;0;2;3;1;806.1839080750574;22;5;8.59375;45.31223917351886;5.099554470955481;50.402484204866305;1;34.035767988521506;29.736627815955153;67.43375248325086;24.88523813340035;7;3;2;3;51.44894235104207;39.12856861704249;2.0580968568044566;60.223776656887864;36.710816518609164;44.867484498399705;29.761477429589924;22.3056312475074;70.72031826381705;26.214274911679976;22.069253060652795;0.0;22.069253060652795;14262.261198094915;17;3;5;3;1;15.41492196692639;10.419845101255294;50.74887574387385;0;0;0,00;0,00;0,00;0,00;3;3;3;7.043790652329751
2024-04-06 15:33:05.1329914;F17E438F4ED38F4C15ED3085BA2E8713;1;1;98.96032333299999;1;UNRANKED_DUELS;b885b98be3b;SowieaufDiscord_;340;1;0;2;3;0;844.7112459118702;15;8;142.43034274193548;99.76776932742987;10.681372249998654;35.17089321533535;3;46.12409576907163;70.26337218404484;32.566247516749144;67.34330077797625;3;1;2;7;45.30795534703793;47.11897461176821;1.4185800497802827;50.749673327161226;49.25032667283878;29.670297876046657;33.61979243544516;36.709909688508205;73.40003039761491;26.599969602385094;23.21805994578642;0.8483033045225108;23.21805994578642;13505.88163711402;38;3;17;3;1;14.05705652677588;9.244579460614286;45.229437938865566;1;0;3.705849896;3.705849896;13231.853315119066;2439838.1166517353;3;3;0;30.0
2024-04-06 23:46:23.4801749;88B4ACC447CD6856EB565B931AE28F9F;0;1;309.5757675990001;1;UNRANKED_DUELS;b707a9269cb;Kaotiks9400;250;0;0;0;3;0;1466.4549091798626;14;19;759.6609476478494;86.49052161079487;10.778367599889545;31.5327679440486;6;53.151962844564494;81.28914515555829;19.313846647211847;63.785534943025624;3;1;1;2;64.51858320277816;23.004762394467864;9.199729717182164;43.600747229621334;56.39925277037864;15.842579576683383;45.046873817862235;39.11054660545437;60.457540170080335;39.54245982991965;25.748293329680322;1.7353401258326888;25.748293329680322;7553.843386935613;110;0;55;24;3;49.08597819866585;4.592251084527693;20.802684192458678;2;0;2.4333592079999997;4.633416715999999;7127.29561183831;18243910.28892635;2;2;2;57.0
2024-04-06 23:46:23.4801749;88B4ACC447CD6856EB565B931AE28F9F;0;1;309.5757675990001;1;UNRANKED_DUELS;b460bb8f9eb;Mynoteet;252;1;0;1;1;1;895.449943141472;15;12;453.4629603494624;8.377870579801813;20.391955612550227;8.429451841916164;1;53.70877877711441;18.710854844436767;80.68615335278328;11.726808993016693;2;1;0;3;65.58529988787657;25.06195406918878;8.523703954173847;91.66403402625906;8.335965973740949;88.34437567776973;7.680046930804023;3.9755773914262127;70.02867329293517;29.971326707064815;22.389317644778046;2.1471047151241796;22.389317644778046;4495.987685678995;27;0;14;2;0;68.12597056891576;0.9551074129387225;12.114472217534484;2;0;5.053912496;9.654235704;4131.532513440365;9496264.635030907;2;0;0;69.75990959139784
2024-04-06 23:39:35.6291146;AA996466419D4E9D9BDC88BD2C88A916;6;2;324.841481956;1;UNRANKED_DUELS;b707a9269cb;Kaotiks9400;1030;6;0;1;7;0;2963.607192578538;41;26;468.5059341397849;377.65070714737504;8.69044155537494;37.38190656526068;5;46.147912872402905;58.81150220798165;42.433658682381534;56.75328064257859;15;8;5;14;52.23748236316212;37.138361402174894;5.210048093332004;55.25679179924226;44.743208200757756;32.417327530621115;37.62352780564964;29.959144663729255;69.07844542261832;30.921554577381684;18.953174276042553;1.9112280477900727;18.953174276042553;13615.651064500984;106;3;46;24;3;18.879506814128717;15.51270953314559;49.67041621453162;3;1;2.444460005;5.5731060040000004;13183.198764691739;2016687.1297055902;9;8;8;23.693524396654723
2024-04-06 23:39:35.6291146;AA996466419D4E9D9BDC88BD2C88A916;6;2;324.841481956;1;UNRANKED_DUELS;b460bb8f9eb;Mynoteet;310;1;0;1;2;1;2297.9067331225037;46;19;422.9297645497312;271.18298501370447;7.249671118724259;49.2842548805639;2;34.86383476252393;41.18849779201603;57.566341317616256;29.08804536262974;14;5;6;15;59.41176022283422;35.57209801661099;0.0;68.04917388781698;31.010569534541364;45.155634414593784;35.59571614768773;18.30839286007681;74.7129155444112;24.346827877947128;19.552373039784083;1.2836241476588248;19.552373039784083;11832.459450340199;58;1;22;3;3;26.385549371311335;9.965367313336161;41.17381435512485;1;0;1.7000338049999997;1.7000338049999997;11585.812636183078;10509337.588596078;9;6;1;18.79065609557945
2024-04-07 01:16:29.8105865;54F10F2D47947714B2110AA80A60428D;7;4;290.153371563;1;UNRANKED_DUELS;b460bb8f9eb;Mynoteet;1155;7;0;2;6;0;2939.8585202951717;54;25;647.2469253696237;481.46516631667726;7.113781012369974;43.46594704401585;5;39.344087272334185;52.72704721536514;46.36563590810753;40.684933756962565;16;5;6;10;52.69899870103685;40.25080024673848;0.9995796334802419;62.11843191036828;34.72860613274693;44.42779647659909;34.23283991805462;18.186401648461484;68.0012435927043;28.845794450410917;23.05628955494475;1.9372417031451032;23.05628955494475;15664.928783230647;61;4;18;7;8;9.784328695913812;19.492871437724897;59.4809667302184;0;0;0;0;0;0;11;11;11;12.106452347996093
2024-04-07 01:16:29.8105865;54F10F2D47947714B2110AA80A60428D;7;4;290.153371563;1;UNRANKED_DUELS;3177378161133709442;attimo_nascosto;849;4;0;2;6;1;2261.3647029812446;54;20;398.4357492943548;355.4779036727809;12.234407962167102;29.027545300369738;3;51.352423044392445;47.27295278463332;53.63436409189095;47.94913737881281;10;3;5;16;56.32012676596395;37.037200789054616;0.5260424849719841;51.816660383474286;46.076166336730644;33.580867293090904;34.25414645248052;30.057812974633514;72.14643887208726;25.746387848117685;21.08761382933467;2.519332474278287;21.08761382933467;15267.013577444824;67;1;27;3;2;8.556017370837184;15.438976150333428;56.65315117708509;2;0;1.433347105;2.5000238059999997;15055.946207471727;5573938.274076576;11;10;0;47.659454920821105
